Time,sale_value,redemption_value
2023-11-12T05:00:00Z,49,53
2023-11-12T06:00:00Z,58,73
2023-11-12T07:00:00Z,99,136
2023-11-12T08:00:00Z,181,239
2023-11-12T09:00:00Z,278,358
2023-11-12T10:00:00Z,390,503
2023-11-12T11:00:00Z,505,648
2023-11-12T12:00:00Z,614,765
2023-11-12T13:00:00Z,729,862
2023-11-12T14:00:00Z,823,936
2023-11-12T15:00:00Z,890,947
2023-11-12T16:00:00Z,933,922
2023-11-12T17:00:00Z,949,857
2023-11-12T18:00:00Z,938,767
2023-11-12T19:00:00Z,878,642
2023-11-12T20:00:00Z,818,498
2023-11-12T21:00:00Z,724,359
2023-11-12T22:00:00Z,617,246
2023-11-12T23:00:00Z,503,138
2023-11-13T00:00:00Z,379,68
2023-11-13T01:00:00Z,283,43
2023-11-13T02:00:00Z,184,78
2023-11-13T03:00:00Z,114,136
2023-11-13T04:00:00Z,69,229
2023-11-13T05:00:00Z,44,60
2023-11-13T06:00:00Z,69,81
2023-11-13T07:00:00Z,106,132
2023-11-13T08:00:00Z,187,229
2023-11-13T09:00:00Z,267,361
2023-11-13T10:00:00Z,384,500
2023-11-13T11:00:00Z,487,642
2023-11-13T12:00:00Z,610,761
2023-11-13T13:00:00Z,724,856
2023-11-13T14:00:00Z,822,934
2023-11-13T15:00:00Z,896,953
2023-11-13T16:00:00Z,931,936
2023-11-13T17:00:00Z,947,866
2023-11-13T18:00:00Z,932,758
2023-11-13T19:00:00Z,890,637
2023-11-13T20:00:00Z,820,498
2023-11-13T21:00:00Z,725,368
2023-11-13T22:00:00Z,610,228
2023-11-13T23:00:00Z,499,141
2023-11-14T00:00:00Z,387,67
2023-11-14T01:00:00Z,273,49
2023-11-14T02:00:00Z,187,62
2023-11-14T03:00:00Z,105,140
2023-11-14T04:00:00Z,69,236
2023-11-14T05:00:00Z,54,53
2023-11-14T06:00:00Z,69,73
2023-11-14T07:00:00Z,111,134
2023-11-14T08:00:00Z,191,235
2023-11-14T09:00:00Z,274,369
2023-11-14T10:00:00Z,376,506
2023-11-14T11:00:00Z,505,645
2023-11-14T12:00:00Z,616,771
2023-11-14T13:00:00Z,718,867
2023-11-14T14:00:00Z,816,929
2023-11-14T15:00:00Z,883,952
2023-11-14T16:00:00Z,936,937
2023-11-14T17:00:00Z,949,869
2023-11-14T18:00:00Z,926,771
2023-11-14T19:00:00Z,891,648
2023-11-14T20:00:00Z,825,498
2023-11-14T21:00:00Z,720,366
2023-11-14T22:00:00Z,614,241
2023-11-14T23:00:00Z,506,138
2023-11-15T00:00:00Z,388,76
2023-11-15T01:00:00Z,281,57
2023-11-15T02:00:00Z,185,69
2023-11-15T03:00:00Z,109,139
2023-11-15T04:00:00Z,58,233
2023-11-15T05:00:00Z,59,53
2023-11-15T06:00:00Z,65,73
2023-11-15T07:00:00Z,116,132
2023-11-15T08:00:00Z,181,232
2023-11-15T09:00:00Z,277,365
2023-11-15T10:00:00Z,385,501
2023-11-15T11:00:00Z,508,641
2023-11-15T12:00:00Z,605,767
2023-11-15T13:00:00Z,724,858
2023-11-15T14:00:00Z,822,932
2023-11-15T15:00:00Z,893,959
2023-11-15T16:00:00Z,922,930
2023-11-15T17:00:00Z,950,868
2023-11-15T18:00:00Z,930,763
2023-11-15T19:00:00Z,890,645
2023-11-15T20:00:00Z,814,507
2023-11-15T21:00:00Z,733,360
2023-11-15T22:00:00Z,618,227
2023-11-15T23:00:00Z,499,145
2023-11-16T00:00:00Z,386,77
2023-11-16T01:00:00Z,271,48
2023-11-16T02:00:00Z,189,75
2023-11-16T03:00:00Z,110,134
2023-11-16T04:00:00Z,58,228
2023-11-16T05:00:00Z,43,48
2023-11-16T06:00:00Z,65,78
2023-11-16T07:00:00Z,110,136
2023-11-16T08:00:00Z,179,236
2023-11-16T09:00:00Z,274,375
2023-11-16T10:00:00Z,388,496
2023-11-16T11:00:00Z,505,641
2023-11-16T12:00:00Z,620,775
2023-11-16T13:00:00Z,727,869
2023-11-16T14:00:00Z,827,934
2023-11-16T15:00:00Z,884,947
2023-11-16T16:00:00Z,940,930
2023-11-16T17:00:00Z,956,864
2023-11-16T18:00:00Z,939,767
2023-11-16T19:00:00Z,888,643
2023-11-16T20:00:00Z,812,504
2023-11-16T21:00:00Z,720,354
2023-11-16T22:00:00Z,617,237
2023-11-16T23:00:00Z,499,145
2023-11-17T00:00:00Z,392,72
2023-11-17T01:00:00Z,268,44
2023-11-17T02:00:00Z,179,76
2023-11-17T03:00:00Z,109,137
2023-11-17T04:00:00Z,62,234
2023-11-17T05:00:00Z,51,57
2023-11-17T06:00:00Z,64,75
2023-11-17T07:00:00Z,115,131
2023-11-17T08:00:00Z,183,242
2023-11-17T09:00:00Z,284,365
2023-11-17T10:00:00Z,381,498
2023-11-17T11:00:00Z,499,637
2023-11-17T12:00:00Z,616,765
2023-11-17T13:00:00Z,731,863
2023-11-17T14:00:00Z,816,932
2023-11-17T15:00:00Z,885,961
2023-11-17T16:00:00Z,941,934
2023-11-17T17:00:00Z,952,869
2023-11-17T18:00:00Z,945,774
2023-11-17T19:00:00Z,888,639
2023-11-17T20:00:00Z,820,494
2023-11-17T21:00:00Z,723,365
2023-11-17T22:00:00Z,613,238
2023-11-17T23:00:00Z,500,130
2023-11-18T00:00:00Z,377,69
2023-11-18T01:00:00Z,266,49
2023-11-18T02:00:00Z,179,67
2023-11-18T03:00:00Z,114,131
2023-11-18T04:00:00Z,64,231
2023-11-18T05:00:00Z,54,47
2023-11-18T06:00:00Z,70,72
2023-11-18T07:00:00Z,113,132
2023-11-18T08:00:00Z,178,244
2023-11-18T09:00:00Z,271,359
2023-11-18T10:00:00Z,386,502
2023-11-18T11:00:00Z,500,647
2023-11-18T12:00:00Z,617,760
2023-11-18T13:00:00Z,730,861
2023-11-18T14:00:00Z,817,926
2023-11-18T15:00:00Z,891,951
2023-11-18T16:00:00Z,932,932
2023-11-18T17:00:00Z,951,859
2023-11-18T18:00:00Z,939,767
2023-11-18T19:00:00Z,884,630
2023-11-18T20:00:00Z,824,503
2023-11-18T21:00:00Z,722,357
2023-11-18T22:00:00Z,614,235
2023-11-18T23:00:00Z,510,137
2023-11-19T00:00:00Z,375,65
2023-11-19T01:00:00Z,279,50
2023-11-19T02:00:00Z,182,79
2023-11-19T03:00:00Z,109,131
2023-11-19T04:00:00Z,63,235
2023-11-19T05:00:00Z,52,45
2023-11-19T06:00:00Z,80,55
2023-11-19T07:00:00Z,111,127
2023-11-19T08:00:00Z,186,236
2023-11-19T09:00:00Z,284,362
2023-11-19T10:00:00Z,380,501
2023-11-19T11:00:00Z,504,644
2023-11-19T12:00:00Z,618,766
2023-11-19T13:00:00Z,729,860
2023-11-19T14:00:00Z,827,932
2023-11-19T15:00:00Z,884,943
2023-11-19T16:00:00Z,930,928
2023-11-19T17:00:00Z,946,860
2023-11-19T18:00:00Z,936,767
2023-11-19T19:00:00Z,887,630
2023-11-19T20:00:00Z,819,499
2023-11-19T21:00:00Z,726,361
2023-11-19T22:00:00Z,616,233
2023-11-19T23:00:00Z,497,129
2023-11-20T00:00:00Z,394,70
2023-11-20T01:00:00Z,275,51
2023-11-20T02:00:00Z,190,70
2023-11-20T03:00:00Z,110,137
2023-11-20T04:00:00Z,58,233
2023-11-20T05:00:00Z,51,42
2023-11-20T06:00:00Z,55,64
2023-11-20T07:00:00Z,106,137
2023-11-20T08:00:00Z,187,231
2023-11-20T09:00:00Z,270,366
2023-11-20T10:00:00Z,385,500
2023-11-20T11:00:00Z,502,632
2023-11-20T12:00:00Z,614,763
2023-11-20T13:00:00Z,728,865
2023-11-20T14:00:00Z,818,927
2023-11-20T15:00:00Z,895,952
2023-11-20T16:00:00Z,933,929
2023-11-20T17:00:00Z,951,864
2023-11-20T18:00:00Z,940,764
2023-11-20T19:00:00Z,896,635
2023-11-20T20:00:00Z,816,505
2023-11-20T21:00:00Z,723,359
2023-11-20T22:00:00Z,616,239
2023-11-20T23:00:00Z,498,133
2023-11-21T00:00:00Z,388,74
2023-11-21T01:00:00Z,274,51
2023-11-21T02:00:00Z,173,81
2023-11-21T03:00:00Z,103,134
2023-11-21T04:00:00Z,70,234
2023-11-21T05:00:00Z,52,46
2023-11-21T06:00:00Z,69,68
2023-11-21T07:00:00Z,110,143
2023-11-21T08:00:00Z,186,237
2023-11-21T09:00:00Z,273,353
2023-11-21T10:00:00Z,380,503
2023-11-21T11:00:00Z,494,639
2023-11-21T12:00:00Z,623,759
2023-11-21T13:00:00Z,729,862
2023-11-21T14:00:00Z,822,934
2023-11-21T15:00:00Z,895,946
2023-11-21T16:00:00Z,930,930
2023-11-21T17:00:00Z,953,862
2023-11-21T18:00:00Z,935,769
2023-11-21T19:00:00Z,888,640
2023-11-21T20:00:00Z,817,497
2023-11-21T21:00:00Z,727,360
2023-11-21T22:00:00Z,622,242
2023-11-21T23:00:00Z,499,147
2023-11-22T00:00:00Z,386,67
2023-11-22T01:00:00Z,284,56
2023-11-22T02:00:00Z,191,87
2023-11-22T03:00:00Z,115,129
2023-11-22T04:00:00Z,67,241
2023-11-22T05:00:00Z,54,59
2023-11-22T06:00:00Z,75,65
2023-11-22T07:00:00Z,102,139
2023-11-22T08:00:00Z,188,242
2023-11-22T09:00:00Z,275,358
2023-11-22T10:00:00Z,388,503
2023-11-22T11:00:00Z,496,639
2023-11-22T12:00:00Z,623,773
2023-11-22T13:00:00Z,723,871
2023-11-22T14:00:00Z,814,924
2023-11-22T15:00:00Z,884,950
2023-11-22T16:00:00Z,930,931
2023-11-22T17:00:00Z,947,866
2023-11-22T18:00:00Z,932,771
2023-11-22T19:00:00Z,891,647
2023-11-22T20:00:00Z,824,496
2023-11-22T21:00:00Z,734,356
2023-11-22T22:00:00Z,613,232
2023-11-22T23:00:00Z,523,131
2023-11-23T00:00:00Z,383,73
2023-11-23T01:00:00Z,278,54
2023-11-23T02:00:00Z,184,67
2023-11-23T03:00:00Z,111,133
2023-11-23T04:00:00Z,59,234
2023-11-23T05:00:00Z,56,58
2023-11-23T06:00:00Z,74,74
2023-11-23T07:00:00Z,109,135
2023-11-23T08:00:00Z,185,246
2023-11-23T09:00:00Z,266,361
2023-11-23T10:00:00Z,377,494
2023-11-23T11:00:00Z,500,635
2023-11-23T12:00:00Z,613,763
2023-11-23T13:00:00Z,728,866
2023-11-23T14:00:00Z,809,927
2023-11-23T15:00:00Z,894,950
2023-11-23T16:00:00Z,942,932
2023-11-23T17:00:00Z,948,862
2023-11-23T18:00:00Z,931,768
2023-11-23T19:00:00Z,881,632
2023-11-23T20:00:00Z,811,498
2023-11-23T21:00:00Z,731,367
2023-11-23T22:00:00Z,612,233
2023-11-23T23:00:00Z,495,145
2023-11-24T00:00:00Z,388,77
2023-11-24T01:00:00Z,275,63
2023-11-24T02:00:00Z,189,88
2023-11-24T03:00:00Z,110,139
2023-11-24T04:00:00Z,73,230
2023-11-24T05:00:00Z,44,47
2023-11-24T06:00:00Z,65,77
2023-11-24T07:00:00Z,112,130
2023-11-24T08:00:00Z,174,240
2023-11-24T09:00:00Z,265,367
2023-11-24T10:00:00Z,383,495
2023-11-24T11:00:00Z,501,641
2023-11-24T12:00:00Z,622,767
2023-11-24T13:00:00Z,725,854
2023-11-24T14:00:00Z,824,917
2023-11-24T15:00:00Z,893,947
2023-11-24T16:00:00Z,936,929
2023-11-24T17:00:00Z,949,867
2023-11-24T18:00:00Z,942,759
2023-11-24T19:00:00Z,885,631
2023-11-24T20:00:00Z,817,506
2023-11-24T21:00:00Z,730,364
2023-11-24T22:00:00Z,624,227
2023-11-24T23:00:00Z,505,137
2023-11-25T00:00:00Z,395,58
2023-11-25T01:00:00Z,274,45
2023-11-25T02:00:00Z,182,70
2023-11-25T03:00:00Z,120,140
2023-11-25T04:00:00Z,67,240
2023-11-25T05:00:00Z,45,49
2023-11-25T06:00:00Z,59,72
2023-11-25T07:00:00Z,114,130
2023-11-25T08:00:00Z,188,239
2023-11-25T09:00:00Z,284,364
2023-11-25T10:00:00Z,382,497
2023-11-25T11:00:00Z,506,642
2023-11-25T12:00:00Z,622,761
2023-11-25T13:00:00Z,727,864
2023-11-25T14:00:00Z,807,928
2023-11-25T15:00:00Z,891,946
2023-11-25T16:00:00Z,936,933
2023-11-25T17:00:00Z,953,868
2023-11-25T18:00:00Z,936,767
2023-11-25T19:00:00Z,896,639
2023-11-25T20:00:00Z,825,496
2023-11-25T21:00:00Z,723,369
2023-11-25T22:00:00Z,612,238
2023-11-25T23:00:00Z,504,133
2023-11-26T00:00:00Z,385,71
2023-11-26T01:00:00Z,275,58
2023-11-26T02:00:00Z,187,76
2023-11-26T03:00:00Z,113,131
2023-11-26T04:00:00Z,69,238
2023-11-26T05:00:00Z,48,53
2023-11-26T06:00:00Z,69,78
2023-11-26T07:00:00Z,110,131
2023-11-26T08:00:00Z,177,244
2023-11-26T09:00:00Z,275,363
2023-11-26T10:00:00Z,382,500
2023-11-26T11:00:00Z,505,642
2023-11-26T12:00:00Z,615,760
2023-11-26T13:00:00Z,722,866
2023-11-26T14:00:00Z,824,924
2023-11-26T15:00:00Z,890,955
2023-11-26T16:00:00Z,935,928
2023-11-26T17:00:00Z,948,870
2023-11-26T18:00:00Z,943,769
2023-11-26T19:00:00Z,899,641
2023-11-26T20:00:00Z,815,515
2023-11-26T21:00:00Z,723,363
2023-11-26T22:00:00Z,617,235
2023-11-26T23:00:00Z,492,128
2023-11-27T00:00:00Z,380,75
2023-11-27T01:00:00Z,274,55
2023-11-27T02:00:00Z,179,73
2023-11-27T03:00:00Z,108,132
2023-11-27T04:00:00Z,60,227
2023-11-27T05:00:00Z,49,53
2023-11-27T06:00:00Z,63,70
2023-11-27T07:00:00Z,106,140
2023-11-27T08:00:00Z,183,229
2023-11-27T09:00:00Z,278,366
2023-11-27T10:00:00Z,377,502
2023-11-27T11:00:00Z,496,639
2023-11-27T12:00:00Z,619,764
2023-11-27T13:00:00Z,713,855
2023-11-27T14:00:00Z,818,929
2023-11-27T15:00:00Z,883,957
2023-11-27T16:00:00Z,936,933
2023-11-27T17:00:00Z,949,870
2023-11-27T18:00:00Z,936,770
2023-11-27T19:00:00Z,893,642
2023-11-27T20:00:00Z,818,500
2023-11-27T21:00:00Z,728,363
2023-11-27T22:00:00Z,614,225
2023-11-27T23:00:00Z,500,132
2023-11-28T00:00:00Z,378,71
2023-11-28T01:00:00Z,274,55
2023-11-28T02:00:00Z,183,75
2023-11-28T03:00:00Z,107,136
2023-11-28T04:00:00Z,66,247
2023-11-28T05:00:00Z,43,45
2023-11-28T06:00:00Z,69,69
2023-11-28T07:00:00Z,110,134
2023-11-28T08:00:00Z,178,239
2023-11-28T09:00:00Z,273,367
2023-11-28T10:00:00Z,379,494
2023-11-28T11:00:00Z,496,632
2023-11-28T12:00:00Z,617,766
2023-11-28T13:00:00Z,720,864
2023-11-28T14:00:00Z,821,920
2023-11-28T15:00:00Z,889,953
2023-11-28T16:00:00Z,923,925
2023-11-28T17:00:00Z,948,856
2023-11-28T18:00:00Z,940,767
2023-11-28T19:00:00Z,890,636
2023-11-28T20:00:00Z,815,499
2023-11-28T21:00:00Z,729,354
2023-11-28T22:00:00Z,617,233
2023-11-28T23:00:00Z,506,137
2023-11-29T00:00:00Z,385,76
2023-11-29T01:00:00Z,280,44
2023-11-29T02:00:00Z,179,69
2023-11-29T03:00:00Z,115,127
2023-11-29T04:00:00Z,59,233
2023-11-29T05:00:00Z,52,47
2023-11-29T06:00:00Z,64,75
2023-11-29T07:00:00Z,111,141
2023-11-29T08:00:00Z,175,242
2023-11-29T09:00:00Z,277,353
2023-11-29T10:00:00Z,377,505
2023-11-29T11:00:00Z,504,642
2023-11-29T12:00:00Z,614,761
2023-11-29T13:00:00Z,718,858
2023-11-29T14:00:00Z,815,924
2023-11-29T15:00:00Z,890,950
2023-11-29T16:00:00Z,933,934
2023-11-29T17:00:00Z,944,860
2023-11-29T18:00:00Z,939,759
2023-11-29T19:00:00Z,891,638
2023-11-29T20:00:00Z,818,497
2023-11-29T21:00:00Z,719,366
2023-11-29T22:00:00Z,613,238
2023-11-29T23:00:00Z,506,134
2023-11-30T00:00:00Z,386,74
2023-11-30T01:00:00Z,274,53
2023-11-30T02:00:00Z,187,66
2023-11-30T03:00:00Z,111,142
2023-11-30T04:00:00Z,65,234
2023-11-30T05:00:00Z,54,54
2023-11-30T06:00:00Z,71,72
2023-11-30T07:00:00Z,116,143
2023-11-30T08:00:00Z,182,246
2023-11-30T09:00:00Z,267,364
2023-11-30T10:00:00Z,382,497
2023-11-30T11:00:00Z,511,646
2023-11-30T12:00:00Z,615,771
2023-11-30T13:00:00Z,719,864
2023-11-30T14:00:00Z,811,927
2023-11-30T15:00:00Z,890,952
2023-11-30T16:00:00Z,928,929
2023-11-30T17:00:00Z,947,863
2023-11-30T18:00:00Z,935,758
2023-11-30T19:00:00Z,899,633
2023-11-30T20:00:00Z,813,492
2023-11-30T21:00:00Z,712,360
2023-11-30T22:00:00Z,618,240
2023-11-30T23:00:00Z,493,138
2023-12-01T00:00:00Z,371,70
2023-12-01T01:00:00Z,274,57
2023-12-01T02:00:00Z,181,75
2023-12-01T03:00:00Z,107,149
2023-12-01T04:00:00Z,74,234
2023-12-01T05:00:00Z,59,57
2023-12-01T06:00:00Z,69,68
2023-12-01T07:00:00Z,109,140
2023-12-01T08:00:00Z,176,241
2023-12-01T09:00:00Z,280,351
2023-12-01T10:00:00Z,390,505
2023-12-01T11:00:00Z,495,642
2023-12-01T12:00:00Z,613,762
2023-12-01T13:00:00Z,724,869
2023-12-01T14:00:00Z,816,921
2023-12-01T15:00:00Z,895,944
2023-12-01T16:00:00Z,938,923
2023-12-01T17:00:00Z,951,866
2023-12-01T18:00:00Z,930,754
2023-12-01T19:00:00Z,898,638
2023-12-01T20:00:00Z,831,502
2023-12-01T21:00:00Z,728,365
2023-12-01T22:00:00Z,610,228
2023-12-01T23:00:00Z,500,137
2023-12-02T00:00:00Z,384,74
2023-12-02T01:00:00Z,278,51
2023-12-02T02:00:00Z,183,64
2023-12-02T03:00:00Z,104,135
2023-12-02T04:00:00Z,64,231
2023-12-02T05:00:00Z,56,54
2023-12-02T06:00:00Z,69,74
2023-12-02T07:00:00Z,112,139
2023-12-02T08:00:00Z,188,234
2023-12-02T09:00:00Z,270,364
2023-12-02T10:00:00Z,386,498
2023-12-02T11:00:00Z,499,632
2023-12-02T12:00:00Z,625,770
2023-12-02T13:00:00Z,718,872
2023-12-02T14:00:00Z,818,930
2023-12-02T15:00:00Z,891,956
2023-12-02T16:00:00Z,934,920
2023-12-02T17:00:00Z,949,868
2023-12-02T18:00:00Z,927,762
2023-12-02T19:00:00Z,885,645
2023-12-02T20:00:00Z,823,500
2023-12-02T21:00:00Z,713,363
2023-12-02T22:00:00Z,613,235
2023-12-02T23:00:00Z,505,138
2023-12-03T00:00:00Z,388,76
2023-12-03T01:00:00Z,280,54
2023-12-03T02:00:00Z,175,70
2023-12-03T03:00:00Z,101,134
2023-12-03T04:00:00Z,69,250
2023-12-03T05:00:00Z,49,44
2023-12-03T06:00:00Z,68,72
2023-12-03T07:00:00Z,106,132
2023-12-03T08:00:00Z,181,236
2023-12-03T09:00:00Z,283,356
2023-12-03T10:00:00Z,380,497
2023-12-03T11:00:00Z,508,645
2023-12-03T12:00:00Z,619,769
2023-12-03T13:00:00Z,728,869
2023-12-03T14:00:00Z,819,932
2023-12-03T15:00:00Z,887,948
2023-12-03T16:00:00Z,930,929
2023-12-03T17:00:00Z,945,863
2023-12-03T18:00:00Z,931,761
2023-12-03T19:00:00Z,884,644
2023-12-03T20:00:00Z,820,504
2023-12-03T21:00:00Z,721,372
2023-12-03T22:00:00Z,620,239
2023-12-03T23:00:00Z,500,133
2023-12-04T00:00:00Z,388,76
2023-12-04T01:00:00Z,271,56
2023-12-04T02:00:00Z,175,80
2023-12-04T03:00:00Z,111,139
2023-12-04T04:00:00Z,61,234
2023-12-04T05:00:00Z,39,46
2023-12-04T06:00:00Z,67,79
2023-12-04T07:00:00Z,110,135
2023-12-04T08:00:00Z,185,238
2023-12-04T09:00:00Z,272,369
2023-12-04T10:00:00Z,381,507
2023-12-04T11:00:00Z,502,641
2023-12-04T12:00:00Z,615,769
2023-12-04T13:00:00Z,718,862
2023-12-04T14:00:00Z,810,932
2023-12-04T15:00:00Z,892,952
2023-12-04T16:00:00Z,936,927
2023-12-04T17:00:00Z,952,857
2023-12-04T18:00:00Z,942,749
2023-12-04T19:00:00Z,887,641
2023-12-04T20:00:00Z,811,495
2023-12-04T21:00:00Z,718,366
2023-12-04T22:00:00Z,620,235
2023-12-04T23:00:00Z,500,130
2023-12-05T00:00:00Z,380,73
2023-12-05T01:00:00Z,267,53
2023-12-05T02:00:00Z,178,79
2023-12-05T03:00:00Z,104,139
2023-12-05T04:00:00Z,64,231
2023-12-05T05:00:00Z,45,60
2023-12-05T06:00:00Z,65,78
2023-12-05T07:00:00Z,105,142
2023-12-05T08:00:00Z,180,235
2023-12-05T09:00:00Z,287,357
2023-12-05T10:00:00Z,381,502
2023-12-05T11:00:00Z,495,640
2023-12-05T12:00:00Z,620,762
2023-12-05T13:00:00Z,723,863
2023-12-05T14:00:00Z,809,927
2023-12-05T15:00:00Z,887,952
2023-12-05T16:00:00Z,933,933
2023-12-05T17:00:00Z,940,862
2023-12-05T18:00:00Z,933,754
2023-12-05T19:00:00Z,897,635
2023-12-05T20:00:00Z,823,505
2023-12-05T21:00:00Z,727,371
2023-12-05T22:00:00Z,615,229
2023-12-05T23:00:00Z,494,141
2023-12-06T00:00:00Z,385,66
2023-12-06T01:00:00Z,275,40
2023-12-06T02:00:00Z,180,71
2023-12-06T03:00:00Z,116,135
2023-12-06T04:00:00Z,62,234
2023-12-06T05:00:00Z,49,41
2023-12-06T06:00:00Z,62,79
2023-12-06T07:00:00Z,112,133
2023-12-06T08:00:00Z,172,243
2023-12-06T09:00:00Z,277,360
2023-12-06T10:00:00Z,385,508
2023-12-06T11:00:00Z,502,635
2023-12-06T12:00:00Z,618,765
2023-12-06T13:00:00Z,731,864
2023-12-06T14:00:00Z,821,928
2023-12-06T15:00:00Z,897,952
2023-12-06T16:00:00Z,935,932
2023-12-06T17:00:00Z,947,874
2023-12-06T18:00:00Z,943,767
2023-12-06T19:00:00Z,892,634
2023-12-06T20:00:00Z,824,498
2023-12-06T21:00:00Z,729,365
2023-12-06T22:00:00Z,623,241
2023-12-06T23:00:00Z,496,133
2023-12-07T00:00:00Z,389,75
2023-12-07T01:00:00Z,284,50
2023-12-07T02:00:00Z,178,73
2023-12-07T03:00:00Z,116,143
2023-12-07T04:00:00Z,58,244
2023-12-07T05:00:00Z,56,55
2023-12-07T06:00:00Z,65,71
2023-12-07T07:00:00Z,106,140
2023-12-07T08:00:00Z,176,243
2023-12-07T09:00:00Z,279,369
2023-12-07T10:00:00Z,381,498
2023-12-07T11:00:00Z,503,641
2023-12-07T12:00:00Z,622,771
2023-12-07T13:00:00Z,720,873
2023-12-07T14:00:00Z,823,923
2023-12-07T15:00:00Z,883,953
2023-12-07T16:00:00Z,937,925
2023-12-07T17:00:00Z,955,874
2023-12-07T18:00:00Z,935,772
2023-12-07T19:00:00Z,891,630
2023-12-07T20:00:00Z,824,503
2023-12-07T21:00:00Z,731,360
2023-12-07T22:00:00Z,615,234
2023-12-07T23:00:00Z,504,146
2023-12-08T00:00:00Z,393,85
2023-12-08T01:00:00Z,276,53
2023-12-08T02:00:00Z,183,74
2023-12-08T03:00:00Z,115,130
2023-12-08T04:00:00Z,65,235
2023-12-08T05:00:00Z,52,54
2023-12-08T06:00:00Z,62,71
2023-12-08T07:00:00Z,109,138
2023-12-08T08:00:00Z,197,225
2023-12-08T09:00:00Z,279,365
2023-12-08T10:00:00Z,381,497
2023-12-08T11:00:00Z,499,637
2023-12-08T12:00:00Z,612,766
2023-12-08T13:00:00Z,720,866
2023-12-08T14:00:00Z,823,923
2023-12-08T15:00:00Z,897,948
2023-12-08T16:00:00Z,935,936
2023-12-08T17:00:00Z,952,859
2023-12-08T18:00:00Z,934,767
2023-12-08T19:00:00Z,884,639
2023-12-08T20:00:00Z,823,499
2023-12-08T21:00:00Z,723,363
2023-12-08T22:00:00Z,616,236
2023-12-08T23:00:00Z,504,136
2023-12-09T00:00:00Z,378,75
2023-12-09T01:00:00Z,279,44
2023-12-09T02:00:00Z,182,70
2023-12-09T03:00:00Z,112,133
2023-12-09T04:00:00Z,62,236
2023-12-09T05:00:00Z,54,54
2023-12-09T06:00:00Z,66,77
2023-12-09T07:00:00Z,112,135
2023-12-09T08:00:00Z,180,233
2023-12-09T09:00:00Z,275,364
2023-12-09T10:00:00Z,380,501
2023-12-09T11:00:00Z,500,635
2023-12-09T12:00:00Z,623,759
2023-12-09T13:00:00Z,727,867
2023-12-09T14:00:00Z,828,925
2023-12-09T15:00:00Z,893,944
2023-12-09T16:00:00Z,935,929
2023-12-09T17:00:00Z,952,857
2023-12-09T18:00:00Z,923,763
2023-12-09T19:00:00Z,893,635
2023-12-09T20:00:00Z,818,503
2023-12-09T21:00:00Z,725,355
2023-12-09T22:00:00Z,609,234
2023-12-09T23:00:00Z,499,133
2023-12-10T00:00:00Z,382,59
2023-12-10T01:00:00Z,272,40
2023-12-10T02:00:00Z,175,75
2023-12-10T03:00:00Z,108,145
2023-12-10T04:00:00Z,71,234
2023-12-10T05:00:00Z,45,51
2023-12-10T06:00:00Z,61,77
2023-12-10T07:00:00Z,106,145
2023-12-10T08:00:00Z,175,233
2023-12-10T09:00:00Z,285,357
2023-12-10T10:00:00Z,378,503
2023-12-10T11:00:00Z,495,642
2023-12-10T12:00:00Z,621,772
2023-12-10T13:00:00Z,720,867
2023-12-10T14:00:00Z,805,928
2023-12-10T15:00:00Z,890,955
2023-12-10T16:00:00Z,945,931
2023-12-10T17:00:00Z,949,865
2023-12-10T18:00:00Z,931,766
2023-12-10T19:00:00Z,897,638
2023-12-10T20:00:00Z,824,507
2023-12-10T21:00:00Z,727,361
2023-12-10T22:00:00Z,619,236
2023-12-10T23:00:00Z,499,134
2023-12-11T00:00:00Z,385,77
2023-12-11T01:00:00Z,274,51
2023-12-11T02:00:00Z,178,73
2023-12-11T03:00:00Z,126,132
2023-12-11T04:00:00Z,69,242
2023-12-11T05:00:00Z,43,43
2023-12-11T06:00:00Z,70,73
2023-12-11T07:00:00Z,111,127
2023-12-11T08:00:00Z,186,236
2023-12-11T09:00:00Z,280,353
2023-12-11T10:00:00Z,376,492
2023-12-11T11:00:00Z,501,640
2023-12-11T12:00:00Z,617,767
2023-12-11T13:00:00Z,724,865
2023-12-11T14:00:00Z,823,921
2023-12-11T15:00:00Z,887,961
2023-12-11T16:00:00Z,937,922
2023-12-11T17:00:00Z,954,858
2023-12-11T18:00:00Z,925,752
2023-12-11T19:00:00Z,895,644
2023-12-11T20:00:00Z,815,503
2023-12-11T21:00:00Z,724,366
2023-12-11T22:00:00Z,613,231
2023-12-11T23:00:00Z,499,135
2023-12-12T00:00:00Z,392,62
2023-12-12T01:00:00Z,285,48
2023-12-12T02:00:00Z,180,64
2023-12-12T03:00:00Z,106,146
2023-12-12T04:00:00Z,58,252
2023-12-12T05:00:00Z,57,45
2023-12-12T06:00:00Z,69,68
2023-12-12T07:00:00Z,99,138
2023-12-12T08:00:00Z,174,237
2023-12-12T09:00:00Z,275,361
2023-12-12T10:00:00Z,376,508
2023-12-12T11:00:00Z,508,634
2023-12-12T12:00:00Z,610,760
2023-12-12T13:00:00Z,719,871
2023-12-12T14:00:00Z,819,933
2023-12-12T15:00:00Z,891,941
2023-12-12T16:00:00Z,940,930
2023-12-12T17:00:00Z,954,864
2023-12-12T18:00:00Z,937,755
2023-12-12T19:00:00Z,888,635
2023-12-12T20:00:00Z,815,497
